O1_mean,O1_ptp,O1_std,O1_entropy,O2_mean,O2_ptp,O2_std,O2_entropy,OZ_mean,OZ_ptp,OZ_std,OZ_entropy,P1_mean,P1_ptp,P1_std,P1_entropy,P2_mean,P2_ptp,P2_std,P2_entropy,PZ_mean,PZ_ptp,PZ_std,PZ_entropy,PO3_mean,PO3_ptp,PO3_std,PO3_entropy,PO4_mean,PO4_ptp,PO4_std,PO4_entropy,PO7_mean,PO7_ptp,PO7_std,PO7_entropy,PO8_mean,PO8_ptp,PO8_std,PO8_entropy,P3_mean,P3_ptp,P3_std,P3_entropy,P4_mean,P4_ptp,P4_std,P4_entropy,O1_Delta_power,O2_Delta_power,OZ_Delta_power,P1_Delta_power,P2_Delta_power,PZ_Delta_power,PO3_Delta_power,PO4_Delta_power,PO7_Delta_power,PO8_Delta_power,P3_Delta_power,P4_Delta_power,O1_Theta_power,O2_Theta_power,OZ_Theta_power,P1_Theta_power,P2_Theta_power,PZ_Theta_power,PO3_Theta_power,PO4_Theta_power,PO7_Theta_power,PO8_Theta_power,P3_Theta_power,P4_Theta_power,O1_Alpha_power,O2_Alpha_power,OZ_Alpha_power,P1_Alpha_power,P2_Alpha_power,PZ_Alpha_power,PO3_Alpha_power,PO4_Alpha_power,PO7_Alpha_power,PO8_Alpha_power,P3_Alpha_power,P4_Alpha_power,O1_Beta_power,O2_Beta_power,OZ_Beta_power,P1_Beta_power,P2_Beta_power,PZ_Beta_power,PO3_Beta_power,PO4_Beta_power,PO7_Beta_power,PO8_Beta_power,P3_Beta_power,P4_Beta_power,O1_Gamma_power,O2_Gamma_power,OZ_Gamma_power,P1_Gamma_power,P2_Gamma_power,PZ_Gamma_power,PO3_Gamma_power,PO4_Gamma_power,PO7_Gamma_power,PO8_Gamma_power,P3_Gamma_power,P4_Gamma_power,SecondsTarget2,Correct_2,AI2 Correct,ConfidenceLabel
1.139335851314239e-06,2.263290338458522e-06,1.723819779762856e-06,6.851216997822411e-07,3.1364393980605266e-06,1.5527169003583693e-06,1.5398058712661753e-06,1.8205774084221845e-06,-2.0710523565808958e-07,3.1361041015526914e-06,-2.6185704371153384e-07,4.945756925659779e-06,5.7845010611401676e-05,6.0568099822666185e-05,6.929375249533818e-05,3.169359771356046e-05,2.8032341886317425e-05,2.151463026336877e-05,3.848986997423355e-05,5.719466957910808e-05,5.492260537586012e-05,9.956564305916779e-05,4.3228109250600727e-05,3.7288949872285116e-05,8.858271880130568e-06,8.551159107107562e-06,1.062024416775431e-05,4.910992324351915e-06,4.805014918676854e-06,4.137829100929029e-06,6.50102016556748e-06,8.026286276624524e-06,8.596466370198996e-06,1.3252608379437788e-05,6.980459378379462e-06,5.864794195077482e-06,0.5752462557921688,0.6372501275471232,0.6444709339522944,0.45017119341262524,0.5313628157347489,0.518182070479976,0.5364838142462365,0.6299349365720408,0.515810598892537,0.6901959054871933,0.4621487871198748,0.5782717501293819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,1
-2.737764047625516e-06,-4.1861098509203525e-06,-4.8761018395729485e-06,-4.44522730627671e-07,-2.8438403700447173e-06,-1.695818274832202e-06,-2.994710062069243e-06,-4.455617507093463e-06,-1.534560685353617e-06,-5.430529337300941e-06,-5.242909618058272e-07,-3.5299586976445667e-06,7.99680879481244e-05,7.843264369235747e-05,8.084124353979196e-05,3.1736432949048014e-05,3.704437723343727e-05,2.5816429073003376e-05,4.243479050412954e-05,8.024701670413404e-05,7.943937663048954e-05,9.161723304505591e-05,4.6408979298722145e-05,6.273578437224702e-05,1.3800708972984045e-05,9.941894607312648e-06,1.1600704313856456e-05,4.704397015201609e-06,5.71093863324887e-06,4.430350992078184e-06,6.683528399556555e-06,9.835938339267496e-06,1.420828070085192e-05,1.1667245701952269e-05,7.613278242644311e-06,9.797711078255696e-06,0.2677405024247075,0.44810679073796145,0.3571095635581016,0.4285449989426083,0.3989815835758796,0.45665219874855384,0.45091157743988525,0.4192030208948481,0.2540117660531374,0.4176053038275799,0.2863989093952675,0.30170941098989174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,1
3.070607729489317e-06,1.8650468168679548e-06,1.9334921637502347e-06,2.425546620554979e-06,-2.2282206686115623e-07,2.1693707110831174e-07,1.817697917446096e-06,8.21301124106173e-07,2.8317802214064202e-06,3.112418988592642e-07,3.5828616098115406e-06,-2.4473931516582047e-07,6.95775983961108e-05,6.482528860891489e-05,7.618159465629278e-05,3.284639254860159e-05,2.9886493607405185e-05,2.7463150908750588e-05,4.620451534049813e-05,6.0206483688935624e-05,6.266409667406376e-05,8.267202356446656e-05,4.157924260132133e-05,4.23702982786454e-05,9.754268103068228e-06,9.281386341501803e-06,1.0535851727305426e-05,4.6087205237018376e-06,4.365212569820212e-06,3.7325060925534157e-06,6.649127217227076e-06,8.610788047223145e-06,9.482876362689492e-06,1.268331025087041e-05,7.1225377394753996e-06,6.309251594388217e-06,0.49301618479612086,0.5617095003456296,0.6462188353593131,0.4307604796818303,0.4879864149728267,0.49692800432333206,0.48540100099843325,0.5535386100928471,0.4576477247542649,0.6252770129713359,0.4288959072636915,0.48254389892410304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,1.0,0.0,1
1.1447303965165262e-06,1.94794723341888e-06,2.0041570845398433e-06,-6.81151531882255e-07,3.875508319013221e-07,-6.638113540113776e-07,7.318304678941875e-07,-7.025894138594321e-07,6.866689347348136e-07,2.9749820328881703e-06,-8.000762431010091e-07,4.45514551226639e-07,4.294533718710567e-05,5.53578680548149e-05,5.6174173213276385e-05,2.069898600120688e-05,3.25144776477062e-05,2.055343241270718e-05,4.1285474672985876e-05,3.691899862505021e-05,4.105800236826234e-05,5.105039583668631e-05,2.4691790518408733e-05,3.290896693504029e-05,7.055636994751735e-06,9.222827365543509e-06,9.228224030154901e-06,3.307355869128701e-06,5.351629859949771e-06,3.338808977669398e-06,6.448883685142723e-06,6.417574253715198e-06,6.4452976576178235e-06,8.413511329684573e-06,4.17549512100497e-06,5.3836058386288896e-06,0.5953296774713175,0.6225687238334158,0.6200147994542511,0.5405503366547424,0.4850672684497383,0.5374357510692602,0.551531499645099,0.5377402544123,0.5530299787827875,0.5072935545962544,0.524299448071013,0.4856872748924242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,1.0,1
4.728802996196432e-06,4.212487929814324e-06,4.1030654575873785e-06,-8.912347829000798e-07,1.0059314466503647e-06,-7.423250058905045e-07,3.900441493159793e-06,2.4020790121152273e-06,3.918852416991394e-06,2.3946457065131536e-06,3.2507159432456175e-06,1.0239029246773107e-06,3.900478734659074e-05,5.684603486013967e-05,5.6936239098803526e-05,2.0595322556949563e-05,3.0441662711533303e-05,1.99739102812968e-05,3.53276986183867e-05,3.325163928219758e-05,3.645556822155717e-05,4.570738017939976e-05,2.9026040003925766e-05,3.0171589775203453e-05,6.986195753916066e-06,8.781724536501378e-06,8.755269527862313e-06,3.411245794350059e-06,5.208739322232273e-06,3.399353843572501e-06,6.406023392451088e-06,5.953411299727245e-06,6.416677142188608e-06,8.045106096357894e-06,4.944778772500256e-06,5.235592738664234e-06,0.5726798145197859,0.542956522375087,0.5433386888379981,0.5172055201597536,0.5037160069552239,0.5111772783041997,0.5313515491354213,0.5136194318073459,0.5306327098948826,0.4825415279334975,0.5336644510642432,0.4963003858494746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,1
1.0278669471724375e-06,1.5938223732440123e-07,1.2598845677319622e-08,-1.959369719268206e-06,1.306784436983724e-06,-2.0491386981343652e-06,6.962504561987775e-07,-2.6666040555309544e-07,7.88708101619848e-07,-5.870973289798264e-07,-2.71771590707867e-06,1.3740291894466242e-06,4.56500128547155e-05,5.152608286246286e-05,5.140931307210826e-05,2.0749610371654018e-05,3.520078650170273e-05,2.0871948666328053e-05,3.8974899193590026e-05,4.5105853920542494e-05,3.9596649069949946e-05,5.040948855070679e-05,3.082281486358612e-05,3.535784903182376e-05,7.114801801856981e-06,8.014612796205467e-06,8.011674109584226e-06,3.267245338370107e-06,5.139565293207672e-06,3.309738726526106e-06,6.281367902812664e-06,6.117570710129075e-06,6.290351697622915e-06,7.50811501029249e-06,5.254879901031641e-06,5.1436439554967896e-06,0.5335321568344512,0.5141075454405303,0.5134868794625733,0.505497991142104,0.45254352621619937,0.5056841830650438,0.5057175135264657,0.46700441598855674,0.5084753789241566,0.4433601103915496,0.48546854507242754,0.4518210208166279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1.0,0.0,1
2.59196573590685e-06,3.4794269283068546e-06,3.410765062194558e-06,1.1931153148119852e-06,4.412305647433199e-06,1.2963345716875783e-06,2.0977588885086717e-06,2.04410132650928e-06,2.166660558385626e-06,3.8378407854104814e-06,2.360234499403009e-07,4.347384797356328e-06,4.431642711894674e-05,4.249404705762984e-05,4.123001183590667e-05,2.3170618952425104e-05,3.026374999988532e-05,2.2779900493328565e-05,4.0735854999690915e-05,3.763565244709337e-05,4.025615109770381e-05,4.540959156015649e-05,2.835729496472063e-05,3.198134032758007e-05,7.155236336143469e-06,8.050320597469163e-06,8.020205234483992e-06,3.7025274947321445e-06,5.586883028590579e-06,3.673158555924407e-06,6.60166629542503e-06,6.5274515631050434e-06,6.604554701141969e-06,7.568079421998087e-06,5.059270531357088e-06,5.626888562804221e-06,0.5163521232291876,0.5188256069161283,0.5212665394959849,0.47526008643050666,0.43673864686201525,0.47665798421127425,0.4839092314450026,0.4464535681156181,0.4868361025912177,0.45931640149453573,0.4805681189361937,0.4381934968972557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,1.0,0.0,1
-1.941483732185538e-06,-2.4099749257449945e-06,-2.550451416624734e-06,-8.673066924120224e-07,-1.6529358842394988e-06,-8.128641338200858e-07,-2.0852089962850156e-06,-3.689137178258131e-06,-2.0345407553988008e-06,-2.7295583991066364e-06,-7.985313310808097e-07,-1.4984333603798712e-06,5.6227933741705106e-05,6.350045188130275e-05,6.309689505859116e-05,2.1218888229203336e-05,2.4514983115290676e-05,2.087999958488683e-05,4.75391234151315e-05,4.435575283295878e-05,4.904331004158282e-05,6.401526816418265e-05,3.182722369741498e-05,3.774560346610288e-05,7.648427779180067e-06,8.769947917222626e-06,8.766835117884484e-06,4.055649393795398e-06,4.416845473081259e-06,4.0529616348384385e-06,7.0646981011367595e-06,6.926714929316429e-06,7.129208065309423e-06,8.709248298765801e-06,5.3295217917471054e-06,6.033882535448486e-06,0.48377376213476003,0.45960798076392334,0.46231699228781603,0.44438764521661356,0.4025189384220173,0.44854440356833,0.44986646830250054,0.41355262524565994,0.45354918796902866,0.3973229584757799,0.4927822091177878,0.402075194737576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,1
2.2058439277194057e-06,2.740086721448283e-06,2.855135339842601e-06,-1.1221210488774525e-08,2.6688136211697813e-06,1.822665793446234e-08,1.414586770773815e-06,1.7197698002033205e-06,1.4631105603095516e-06,1.3386395496301372e-06,9.445995976726338e-07,2.6316098717140143e-06,4.2315797698949014e-05,4.2556533706031643e-05,4.2184278381654115e-05,2.0440879770169083e-05,2.529777138998669e-05,2.0451526590210562e-05,3.6811221983476614e-05,3.6460163024402015e-05,3.7079997922739426e-05,3.911273851056379e-05,3.465225783182298e-05,2.4852823194698942e-05,7.454397964876721e-06,7.84405680327633e-06,7.858462828499696e-06,3.3869376200020416e-06,4.585964746982595e-06,3.4172470471055396e-06,6.653097613239844e-06,5.921322665929391e-06,6.643920741318362e-06,6.93951076541994e-06,5.652616345155487e-06,4.614334624247785e-06,0.46317809383689557,0.45431955606538693,0.4523955666153957,0.4788332890433038,0.43988057495326216,0.47396466715125124,0.44325035243638616,0.43336988973194807,0.44199884145212515,0.4582924123108511,0.42391967523215374,0.4496085174022485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,1.0,0.0,1
2.9242240518370845e-06,1.8164609234227039e-06,1.8149735116820143e-06,-1.9350194773076684e-10,1.0674394754034696e-06,-3.6330099705807816e-08,2.112250560889372e-06,1.2868225329240948e-06,1.879650497289665e-06,1.681098457354384e-06,1.6822935342453266e-06,1.251610875182848e-06,4.3011409650928114e-05,5.017252718655897e-05,4.904911601080644e-05,1.889199442862066e-05,3.241924849908188e-05,1.9260234784136254e-05,4.1257833376668945e-05,3.508654776297748e-05,4.166476811380071e-05,5.25180300340307e-05,3.0215096397408063e-05,3.2678407586562335e-05,7.905659417081389e-06,8.511104375254223e-06,8.516080988835007e-06,3.6723855047705147e-06,5.924552624402955e-06,3.675828248574096e-06,7.145466088605845e-06,6.254487212630144e-06,7.173331212035817e-06,8.302724132325698e-06,5.136989303632901e-06,5.991973122587212e-06,0.49313287069611106,0.4714431174313667,0.4736352227768331,0.4852677524038164,0.4460948467487915,0.48658186673664666,0.4632954864583201,0.45290033157004017,0.4585464638829583,0.4515757106120601,0.4850849070647493,0.44600545307186523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,1
4.88263824400841e-06,8.052317277289617e-06,8.019408933489661e-06,1.591595852295025e-06,3.216477056056017e-06,1.6381102061166275e-06,4.971744642467127e-06,6.090838168713568e-06,5.131412123734396e-06,8.083036636176342e-06,2.1464817135110706e-06,5.082120711306988e-06,4.4281644709366587e-05,5.718457589016872e-05,5.666760239599056e-05,2.0799467034278386e-05,2.459864610183482e-05,2.048289770676954e-05,4.100758732932712e-05,3.718183603435975e-05,4.170442952117128e-05,5.191382585769972e-05,3.192682735011761e-05,3.760752954524787e-05,7.358964263286952e-06,8.419139756951082e-06,8.401557643815145e-06,3.4354258797063214e-06,3.968074463949172e-06,3.4752874781663027e-06,6.645823451505831e-06,6.161633607687733e-06,6.692529078678971e-06,8.295222703690466e-06,5.984348630785414e-06,5.626353757770968e-06,0.5470041248779365,0.47945902597328727,0.47820661683454,0.5034669347472895,0.43976690647183825,0.5046462781829941,0.5164811913981893,0.47446343074599,0.5089052889252104,0.4337624259339969,0.45242839308013577,0.43500676558436746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,1.0,1
-1.597793795332005e-06,-9.075615175656582e-07,-8.181204458113831e-07,7.011125269381585e-07,-7.599495577101765e-07,5.743261220835915e-07,-5.134393279167362e-07,-8.489415673817567e-07,-5.173678151874545e-07,6.543563532300854e-08,-1.1545168362800428e-08,-7.954083914154282e-07,4.2051675690338514e-05,5.3165368899583823e-05,5.2339998113093466e-05,1.9996230074941618e-05,3.0324484748572313e-05,2.0300402590042797e-05,3.8517597101238744e-05,3.539511862401482e-05,3.848379506885338e-05,5.139150415796865e-05,2.864694015899667e-05,3.0565851134376496e-05,6.883968632982703e-06,8.079589888397035e-06,8.082902846921538e-06,3.1800202683233716e-06,5.059489442558843e-06,3.1775751560973664e-06,6.269274980736053e-06,5.514539633001628e-06,6.279938798256675e-06,7.71850658933835e-06,4.735060778367643e-06,5.078568307207476e-06,0.5086480137134243,0.43384689351227873,0.43481565050079535,0.5039529102532365,0.4576595397626036,0.5029591705459943,0.48222116885828364,0.4569342827649116,0.48358549319666794,0.42471430160230295,0.4891187729863196,0.4563987254726947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,1.0,0.0,1
7.119564712485447e-07,1.7524274612417414e-06,1.6854779201674518e-06,-5.452120502772512e-08,1.9424859091223523e-06,-1.581425933452889e-07,1.4471992350680036e-06,-6.276605086340397e-07,1.4338720767704985e-06,1.8067711393441082e-06,2.0909156966543473e-06,1.9749866105403986e-06,4.853579318190226e-05,6.066214736881546e-05,5.992736038336593e-05,2.179919523457414e-05,3.2830639756282966e-05,2.1556184714252623e-05,4.483693874482984e-05,3.7209895040026214e-05,4.501156795581472e-05,5.120967470591308e-05,3.418852797459535e-05,3.332347766092246e-05,7.23963692735734e-06,8.990431370232702e-06,8.9623148500158e-06,3.6114479848536524e-06,5.413244173701971e-06,3.5859590488998177e-06,6.899341204248019e-06,6.4155181437162545e-06,6.890703375947947e-06,7.798740475294493e-06,5.421876608555857e-06,5.440994196250563e-06,0.4952085779397905,0.595591778113167,0.5967974587318039,0.4843163641770483,0.49099905997303434,0.48500379354854306,0.47171292513509305,0.5079829531334871,0.46956293082818984,0.5455475399609006,0.4640191461171026,0.49304147072176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,1
-3.2159768890705715e-06,-5.312555522935459e-06,-4.011668700238908e-06,-9.798092726956947e-07,-3.108882554003778e-06,-1.9220811835043203e-06,-3.5042684441696496e-06,-3.648415319485747e-06,-2.2452474565606476e-06,-6.068330380787649e-06,2.3233883390439185e-06,-4.0391214596641145e-06,5.261295114585159e-05,6.501494581973976e-05,5.731245789363003e-05,2.0414292760806277e-05,2.6019670420756843e-05,1.572829719387141e-05,3.793607797581485e-05,5.044074808737103e-05,4.2964113126999675e-05,4.912683379167712e-05,2.6429985933331735e-05,3.757085695317737e-05,9.295598864225782e-06,1.0350684620549802e-05,8.536255818230546e-06,3.520692795838023e-06,4.221052170783183e-06,2.5158146717224887e-06,6.136568081143566e-06,7.395619230248205e-06,8.558266184925313e-06,8.417628607702784e-06,4.7489266353833355e-06,6.3415826994914345e-06,0.41821580965341393,0.6168749829951241,0.5346710412598286,0.4943471814526481,0.48399799925414055,0.5115126069042737,0.4637368871569745,0.5136836962058539,0.43270431033442536,0.4882244643599915,0.4692475826201342,0.45417040921591184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,1.0,1
1.2571019501241874e-05,1.1972087228192727e-05,1.2131725498482494e-05,2.5748668926197955e-06,5.0722072386501915e-06,2.811632574653963e-06,6.052971468568803e-06,9.19662119510402e-06,9.763511966588967e-06,1.0351265667828682e-05,3.3108549792577295e-06,6.698633635799288e-06,8.27549703416009e-05,7.504165058263277e-05,6.762615758988048e-05,2.6016279154896264e-05,2.8076160360022712e-05,1.7913782074523025e-05,4.133946789794721e-05,6.130348762293353e-05,7.332162075604281e-05,6.686083967494261e-05,3.6504845527035785e-05,4.599157703231993e-05,1.1689282259499994e-05,1.166141689247309e-05,1.029364460563618e-05,3.8512404954269805e-06,5.003632844604873e-06,2.855804381799419e-06,7.040227286653495e-06,9.665104143755414e-06,1.0645848823117587e-05,9.993783189335205e-06,5.212659966486484e-06,7.749463365903449e-06,0.3651385568241613,0.5657556633868854,0.4843780739046368,0.4894573955159127,0.4575707183366405,0.5138893087331564,0.45082332847836104,0.44146215740722256,0.4107972779880531,0.41390922293092075,0.45762228147155437,0.406470458307531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,1
-5.448847698905854e-06,-6.3261006898140585e-06,-4.578915302216775e-06,-1.4446370122964924e-06,-1.1601866308996412e-06,-9.470218476566664e-07,-1.7264933564149961e-06,-2.0959011009135406e-06,-3.8848768856774e-06,-4.5174234029704e-06,-1.0628082743800111e-06,-1.9997658383883145e-06,6.830363637845322e-05,7.715373019766161e-05,6.0389865722774386e-05,2.2575733127816206e-05,3.020955554964373e-05,1.72371215385117e-05,4.2611989867390654e-05,5.4497487884257656e-05,5.721931824542769e-05,6.0528154220350046e-05,2.8058175016135016e-05,4.7477664827640185e-05,1.0202637138055876e-05,1.027569359425113e-05,9.038347825961827e-06,3.799179168091041e-06,4.430966889433884e-06,2.6693691269264133e-06,6.456670730283738e-06,8.165477347892182e-06,9.036215921574917e-06,8.605629700314727e-06,4.624566767775453e-06,6.68949333810101e-06,0.4043247090707744,0.5500224862887155,0.4779480041591956,0.473362802250925,0.4810627363539327,0.5236143913286148,0.46070265584203374,0.4714773203931903,0.4313914722622908,0.4405795640883544,0.46255918664404017,0.43669635144647556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,1.0,0.0,1
